ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time,sim_timestamp
2023-02-16T15:07:52.327Z,76CCC9,2/16/2023 15:07,53.508771,-0.112044,37000,127.86685,559,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:07:54.615Z,76CCC9,2/16/2023 15:07,53.506577,-0.107431,37000,129.3065,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:07:55.146Z,76CCC9,2/16/2023 15:07,53.504256,-0.102431,37000,128.3919,564,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:07:57.046Z,76CCC9,2/16/2023 15:07,53.501882,-0.097261,37000,128.10674,564,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:07:59.471Z,76CCC9,2/16/2023 15:07,53.497692,-0.088295,37000,128.06876,564.3,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:08:01.720Z,76CCC9,2/16/2023 15:07,53.492981,-0.07816,37000,128.22362,564.3,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:07
2023-02-16T15:08:03.954Z,76CCC9,2/16/2023 15:08,53.491241,-0.074315,37000,126.77921,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:06.149Z,76CCC9,2/16/2023 15:08,53.489685,-0.071088,37000,129.0317,564,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:08.525Z,76CCC9,2/16/2023 15:08,53.483587,-0.058001,37000,127.86614,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:09.311Z,76CCC9,2/16/2023 15:08,53.479257,-0.048711,37000,128.50366,565,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:11.610Z,76CCC9,2/16/2023 15:08,53.476883,-0.043541,37000,127.905754,564,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:13.858Z,76CCC9,2/16/2023 15:08,53.475174,-0.039943,37000,128.59302,564,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:16.101Z,76CCC9,2/16/2023 15:08,53.471329,-0.031703,37000,128.09468,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:18.395Z,76CCC9,2/16/2023 15:08,53.468364,-0.025365,37000,128.29921,564,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:19.816Z,76CCC9,2/16/2023 15:08,53.465152,-0.018499,37000,128.1585,564,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:22.333Z,76CCC9,2/16/2023 15:08,53.460962,-0.009532,37000,128.26355,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:24.546Z,76CCC9,2/16/2023 15:08,53.459193,-0.005816,37000,128.08224,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:26.690Z,76CCC9,2/16/2023 15:08,53.457424,-0.00202,37000,129.74353,564,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:29.128Z,76CCC9,2/16/2023 15:08,53.451186,0.01139,37000,128.14928,564,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:30.217Z,76CCC9,2/16/2023 15:08,53.44693,0.020482,37000,127.740585,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:32.606Z,76CCC9,2/16/2023 15:08,53.444504,0.025582,37000,128.60912,564.3,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:34.667Z,76CCC9,2/16/2023 15:08,53.44194,0.031076,37000,128.07622,564.9,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:35.967Z,76CCC9,2/16/2023 15:08,53.439781,0.035706,37000,128.05704,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:39.162Z,76CCC9,2/16/2023 15:08,53.435211,0.045436,37000,127.56316,563,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:40.467Z,76CCC9,2/16/2023 15:08,53.433683,0.048711,37000,128.07266,563,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:42.983Z,76CCC9,2/16/2023 15:08,53.430284,0.055901,37000,128.47557,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:45.196Z,76CCC9,2/16/2023 15:08,53.425303,0.066483,37000,128.62065,563,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:47.408Z,76CCC9,2/16/2023 15:08,53.423721,0.069876,37000,128.05525,564,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:49.805Z,76CCC9,2/16/2023 15:08,53.422929,0.071653,37000,126.76893,563,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:52.424Z,76CCC9,2/16/2023 15:08,53.416645,0.084902,37000,129.82066,563,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:53.628Z,76CCC9,2/16/2023 15:08,53.414596,0.089425,37000,127.221756,563,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:56.138Z,76CCC9,2/16/2023 15:08,53.41022,0.098635,37000,128.26038,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:57.223Z,76CCC9,2/16/2023 15:08,53.408312,0.102754,37000,127.98236,562.6,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:08:58.852Z,76CCC9,2/16/2023 15:08,53.401794,0.116534,37000,128.74182,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:09:01.850Z,76CCC9,2/16/2023 15:08,53.396988,0.126814,37000,128.04602,564.9,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:08
2023-02-16T15:09:04.045Z,76CCC9,2/16/2023 15:09,53.394608,0.131914,37000,127.086,564.1,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:05.867Z,76CCC9,2/16/2023 15:09,53.393881,0.133452,37000,128.41794,564.1,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:08.281Z,76CCC9,2/16/2023 15:09,53.38916,0.143529,37000,127.86364,562.6,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:10.596Z,76CCC9,2/16/2023 15:09,53.38353,0.155457,37000,127.72626,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:13.307Z,76CCC9,2/16/2023 15:09,53.380325,0.162205,37000,128.36655,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:15.492Z,76CCC9,2/16/2023 15:09,53.378723,0.165658,37000,127.877205,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:15.738Z,76CCC9,2/16/2023 15:09,53.376297,0.170759,37000,128.56432,562,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:18.264Z,76CCC9,2/16/2023 15:09,53.372955,0.1779,37000,127.07178,562,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:20.441Z,76CCC9,2/16/2023 15:09,53.369813,0.184586,37000,128.22397,561.8,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:22.617Z,76CCC9,2/16/2023 15:09,53.365723,0.193202,37000,128.29356,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:24.996Z,76CCC9,2/16/2023 15:09,53.361053,0.20309,37000,127.86543,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:27.395Z,76CCC9,2/16/2023 15:09,53.35849,0.208505,37000,128.4225,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:27.696Z,76CCC9,2/16/2023 15:09,53.355382,0.215122,37000,128.50717,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:30.542Z,76CCC9,2/16/2023 15:09,53.352356,0.221585,37000,128.00905,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:32.828Z,76CCC9,2/16/2023 15:09,53.348236,0.230242,37000,128.39436,563,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:34.945Z,76CCC9,2/16/2023 15:09,53.345856,0.235343,37000,128.01367,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:37.235Z,76CCC9,2/16/2023 15:09,53.342394,0.242588,37000,128.29286,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:39.605Z,76CCC9,2/16/2023 15:09,53.340625,0.246385,37000,127.96599,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:42.031Z,76CCC9,2/16/2023 15:09,53.336517,0.254961,37000,128.48892,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:44.480Z,76CCC9,2/16/2023 15:09,53.334137,0.260062,37000,128.4882,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:44.715Z,76CCC9,2/16/2023 15:09,53.33075,0.267203,37000,129.02478,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:49.481Z,76CCC9,2/16/2023 15:09,53.327225,0.274658,37000,128.2685,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:51.929Z,76CCC9,2/16/2023 15:09,53.32132,0.287214,37000,128.39824,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:54.375Z,76CCC9,2/16/2023 15:09,53.317154,0.296003,37000,127.50048,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:56.723Z,76CCC9,2/16/2023 15:09,53.312302,0.306205,37000,128.53557,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:57.029Z,76CCC9,2/16/2023 15:09,53.309016,0.31311,37000,128.78885,561,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:09:59.267Z,76CCC9,2/16/2023 15:09,53.305893,0.319702,37200,128.4696,560,,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:10:01.557Z,76CCC9,2/16/2023 15:09,53.302826,0.326137,37000,128.4675,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:10:03.966Z,76CCC9,2/16/2023 15:09,53.300683,0.330721,37000,128.0343,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:09
2023-02-16T15:10:06.197Z,76CCC9,2/16/2023 15:10,53.296783,0.339085,37000,127.87827,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:08.532Z,76CCC9,2/16/2023 15:10,53.29356,0.346069,37000,127.197044,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:13.061Z,76CCC9,2/16/2023 15:10,53.287416,0.360045,37000,124.94816,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:13.418Z,76CCC9,2/16/2023 15:10,53.283738,0.368931,37000,124.37291,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:15.841Z,76CCC9,2/16/2023 15:10,53.279781,0.379028,37000,123.12003,561,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:18.152Z,76CCC9,2/16/2023 15:10,53.275314,0.390878,37000,121.36858,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
2023-02-16T15:10:20.308Z,76CCC9,2/16/2023 15:10,53.272705,0.398333,37000,120.51127,560,0,6251,0,SIA7987,9V-SFI,terrestrial,SQ7987,B744,Boeing 747-412F,SQ,Singapore Airlines,-800,KLAX,LAX,2023-02-16T08:20:00Z,2023-02-16T06:25:33Z,100,EBBR,BRU,2023-02-16T18:00:00Z,,2/16/2023 15:10
