globalid,ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time
{9FCCDEBE-07DE-407F-92CC-E093E1729028},2023-02-01T18:10:34.344Z,A8B744,2/1/2023 6:10:29 PM,37.476837,-121.48407,6750,128.29604,100,,,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8EA879A7-65D6-4273-AD82-E0368F2553D4},2023-02-01T18:10:43.507Z,A8B744,2/1/2023 6:10:40 PM,37.474136,-121.479687,6725,127.82684,107,,,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{E5CCD2B9-2A97-4183-A3B8-B50AFDC2A247},2023-02-01T18:10:48.071Z,A8B744,2/1/2023 6:10:44 PM,37.472317,-121.476487,6725,125.61592,106.8,,,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{1ED67B20-8898-4A86-86F5-0B8C9B5A21DC},2023-02-01T18:10:56.940Z,A8B744,2/1/2023 6:10:52 PM,37.470062,-121.472499,6725,125.464554,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{3E681171-477D-401C-B810-3DAE620C7D5F},2023-02-01T18:11:03.777Z,A8B744,2/1/2023 6:10:58 PM,37.468643,-121.470278,6725,128.83858,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{0EB283D7-4B97-412B-BFED-8E903D85AE08},2023-02-01T18:11:06.350Z,A8B744,2/1/2023 6:11:01 PM,37.467755,-121.468844,6725,127.96742,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{2B7C3E6A-AA31-4285-A476-13B3E63CBAC1},2023-02-01T18:11:08.653Z,A8B744,2/1/2023 6:11:06 PM,37.465939,-121.465918,6825,128.0183,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{EAC49D40-ABFB-44BF-AAA4-D96602FACD60},2023-02-01T18:11:15.391Z,A8B744,2/1/2023 6:11:11 PM,37.464478,-121.4635,6825,127.28383,106.2,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{DF058151-C6B0-42E3-9BAD-830ED2C0E5E9},2023-02-01T18:11:27.156Z,A8B744,2/1/2023 6:11:22 PM,37.461936,-121.45953,6725,128.88861,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CB48D480-7D4B-4B59-BEA2-FB4B4FA0B09D},2023-02-01T18:11:31.827Z,A8B744,2/1/2023 6:11:26 PM,37.459946,-121.456487,6800,129.18692,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{23CA9FA8-E4AD-4BB4-8CF7-278ADCEFF754},2023-02-01T18:11:36.253Z,A8B744,2/1/2023 6:11:32 PM,37.458115,-121.453624,6725,128.85283,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{C6B5099D-7644-4E82-8201-C94AE665AEF5},2023-02-01T18:11:38.897Z,A8B744,2/1/2023 6:11:35 PM,37.457245,-121.452104,6725,125.795746,100,60,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{C9811BA2-4B9F-4C6C-96F0-C653D7C915A7},2023-02-01T18:11:45.697Z,A8B744,2/1/2023 6:11:41 PM,37.455597,-121.449182,6725,125.39227,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{135F24D7-67FC-47C6-872C-481FF6CAC305},2023-02-01T18:11:54.868Z,A8B744,2/1/2023 6:11:52 PM,37.452805,-121.443631,6725,122.35672,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A2220929-75D1-4C09-A1F9-A07D87AF89C6},2023-02-01T18:11:57.079Z,A8B744,2/1/2023 6:11:55 PM,37.452067,-121.442155,6725,122.19492,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{53C688CA-41C1-49DC-9DE5-2F211CABF529},2023-02-01T18:12:01.588Z,A8B744,2/1/2023 6:11:58 PM,37.451229,-121.440423,6725,121.365234,103.8,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{64612FD0-45E7-4476-8398-83A1039186F8},2023-02-01T18:12:03.776Z,A8B744,2/1/2023 6:12:00 PM,37.450577,-121.43905,6825,120.87014,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{454FD77B-F6A7-453E-97CC-2C9C826FCD50},2023-02-01T18:12:08.258Z,A8B744,2/1/2023 6:12:03 PM,37.449786,-121.437557,6800,123.73499,103.8,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{6523C94D-F5D5-4043-8D31-18B6A9A2B38F},2023-02-01T18:12:12.815Z,A8B744,2/1/2023 6:12:08 PM,37.448296,-121.434691,6725,123.21238,100,-60,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{7AE3974F-C954-46D9-9938-41B4A793B63B},2023-02-01T18:12:19.752Z,A8B744,2/1/2023 6:12:16 PM,37.446201,-121.431168,6725,126.83284,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{7D680288-0962-4AEE-B168-C04B96952B75},2023-02-01T18:12:31.442Z,A8B744,2/1/2023 6:12:26 PM,37.443082,-121.426571,6825,130.51157,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{9BFEA7DE-577F-4A62-A9AC-0517EDFFAE96},2023-02-01T18:12:40.850Z,A8B744,2/1/2023 6:12:37 PM,37.43973,-121.421436,6825,129.42226,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{BEDA12D5-6AC6-4E2E-8A4A-DB555FDA484C},2023-02-01T18:12:45.571Z,A8B744,2/1/2023 6:12:40 PM,37.438846,-121.420122,6725,130.29895,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{5DC5236E-0FAB-4560-A590-C221ACEDE17D},2023-02-01T18:12:47.829Z,A8B744,2/1/2023 6:12:43 PM,37.437927,-121.418619,6725,127.58944,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{F7F572E5-5A74-4A68-844A-2C8EDBA07094},2023-02-01T18:12:50.113Z,A8B744,2/1/2023 6:12:46 PM,37.437077,-121.417256,6800,128.15459,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{D0D27108-763D-46CC-BBEC-87A0866AC7A7},2023-02-01T18:12:52.660Z,A8B744,2/1/2023 6:12:49 PM,37.436142,-121.415756,6825,128.12376,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{D4013761-564C-49EC-A078-53915ED0BE89},2023-02-01T18:12:55.013Z,A8B744,2/1/2023 6:12:51 PM,37.43541,-121.414646,6725,129.71777,104.6,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{B1C70E17-615A-45A8-B651-48520BA54C90},2023-02-01T18:12:59.586Z,A8B744,2/1/2023 6:12:56 PM,37.433818,-121.412121,6800,128.44571,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CD62E8AD-6335-4462-B31E-2B6224FA5056},2023-02-01T18:13:04.419Z,A8B744,2/1/2023 6:12:59 PM,37.432938,-121.41073,6825,128.56221,104.6,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A4425EA4-CFFB-4566-B34B-47332D158931},2023-02-01T18:13:13.782Z,A8B744,2/1/2023 6:13:10 PM,37.429871,-121.40588,6725,128.52892,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A9C34166-E5D1-49D8-9897-CE37E83FCBF0},2023-02-01T18:13:18.425Z,A8B744,2/1/2023 6:13:13 PM,37.42893,-121.404419,6725,129.02582,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{77658B93-D666-4BE4-B5FE-1B2EEA839DDB},2023-02-01T18:13:20.666Z,A8B744,2/1/2023 6:13:16 PM,37.42804,-121.403016,6725,128.64967,104.5,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{D78350A7-6C7E-48E0-B053-66D1C325B406},2023-02-01T18:13:22.946Z,A8B744,2/1/2023 6:13:18 PM,37.427216,-121.401848,6725,131.5974,104.5,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{9DFB0F72-B5E2-4F21-918B-525C88B933DE},2023-02-01T18:13:25.523Z,A8B744,2/1/2023 6:13:22 PM,37.425997,-121.399881,6725,127.953156,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{E0C077A5-09A9-46C4-B152-EF47B04F76E2},2023-02-01T18:13:32.263Z,A8B744,2/1/2023 6:13:27 PM,37.424554,-121.397612,6725,128.69055,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{31734288-14CD-4F8D-9D34-16441221EDDF},2023-02-01T18:13:36.812Z,A8B744,2/1/2023 6:13:31 PM,37.423782,-121.396413,6825,129.02719,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{3D02FD93-C175-4736-B465-93A8DE986B9A},2023-02-01T18:13:38.946Z,A8B744,2/1/2023 6:13:34 PM,37.422409,-121.394192,6825,127.90717,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{3297D4D7-4BDF-444B-9B8B-EC0B539B844C},2023-02-01T18:13:43.581Z,A8B744,2/1/2023 6:13:37 PM,37.421528,-121.392656,6725,125.82628,104.8,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{68B74F58-9B61-4D53-8385-041A8099F5EC},2023-02-01T18:13:43.808Z,A8B744,2/1/2023 6:13:40 PM,37.42067,-121.39127,6725,127.9635,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CBD0D161-AAAE-4387-98CF-EB4D6675243F},2023-02-01T18:13:48.303Z,A8B744,2/1/2023 6:13:44 PM,37.419294,-121.389134,6725,129.02719,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{055182AF-4CCC-4DE9-B499-D7E3948343D0},2023-02-01T18:13:57.383Z,A8B744,2/1/2023 6:13:51 PM,37.417236,-121.385953,6725,129.15903,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{B233C403-3F0E-4DAC-8759-A5C1EAA866EB},2023-02-01T18:14:09.414Z,A8B744,2/1/2023 6:14:05 PM,37.41275,-121.379583,6850,132.28214,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{B9851D78-53B6-4D3F-BB0C-C90F8F9AD7DF},2023-02-01T18:14:20.630Z,A8B744,2/1/2023 6:14:16 PM,37.409409,-121.374908,6775,131.98247,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{630A1DF2-83FA-4E22-9268-892630B14354},2023-02-01T18:14:22.901Z,A8B744,2/1/2023 6:14:19 PM,37.408401,-121.373564,6775,133.32784,100,120,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{02AC3E8A-C5A2-4F91-A814-7AA521850C47},2023-02-01T18:14:34.440Z,A8B744,2/1/2023 6:14:28 PM,37.405701,-121.369728,6800,131.55635,101.3,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8B5866F2-033A-4A31-87D9-3A622150E10E},2023-02-01T18:14:39.205Z,A8B744,2/1/2023 6:14:35 PM,37.403559,-121.366564,6800,129.83621,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{6F3FDE49-6FB2-4B26-BA7C-6B9EB76A13E3},2023-02-01T18:14:48.512Z,A8B744,2/1/2023 6:14:43 PM,37.401031,-121.362636,6800,129.00887,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{87076ACA-3599-4734-87A0-207832870720},2023-02-01T18:14:50.906Z,A8B744,2/1/2023 6:14:46 PM,37.400208,-121.36125,6800,126.808975,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CC08BE27-23A0-47EC-A85E-3959E5B72053},2023-02-01T18:14:55.749Z,A8B744,2/1/2023 6:14:49 PM,37.399292,-121.359772,6800,127.95424,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8E6A8437-5731-4FA9-9294-A1E9EF5AF419},2023-02-01T18:14:56.119Z,A8B744,2/1/2023 6:14:52 PM,37.39856,-121.358604,6800,128.26674,104,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{9D33CE68-6A76-4946-91C6-D3A9D293FA99},2023-02-01T18:15:05.054Z,A8B744,2/1/2023 6:15:00 PM,37.396576,-121.355518,6800,128.9701,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{6459D44A-58DE-449B-823E-CAE2ADD4A331},2023-02-01T18:15:10.300Z,A8B744,2/1/2023 6:15:07 PM,37.393982,-121.351357,6800,128.128,100,60,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{B4F2D045-DE7C-4831-95E2-97C12A7F1D69},2023-02-01T18:15:21.298Z,A8B744,2/1/2023 6:15:16 PM,37.391269,-121.346681,6800,126.13056,104,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{DC036FED-6248-4C92-82FC-4791E3292F66},2023-02-01T18:15:23.631Z,A8B744,2/1/2023 6:15:19 PM,37.390571,-121.345427,6800,125.027374,100,60,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{365DC06D-60E3-431C-AD75-AD07E2821FFB},2023-02-01T18:15:26.298Z,A8B744,2/1/2023 6:15:22 PM,37.38964,-121.343696,6800,124.08779,100,0,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A6CFACFD-C685-440B-9DDD-BE469B7F4009},2023-02-01T18:15:30.353Z,A8B744,2/1/2023 6:15:26 PM,37.388351,-121.341364,6800,124.82864,100,-120,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{3B1ED931-DBB3-42F7-BDB6-C8FB52C6E7FE},2023-02-01T18:15:37.602Z,A8B744,2/1/2023 6:15:34 PM,37.386475,-121.337975,6800,124.87225,104.3,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{387FBA1B-F5EB-4C53-9543-A7E4422C5617},2023-02-01T18:15:41.929Z,A8B744,2/1/2023 6:15:37 PM,37.385788,-121.336748,6800,125.152435,104.9,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{7A19D38B-18B4-4390-B28B-33C71BC9206E},2023-02-01T18:15:55.748Z,A8B744,2/1/2023 6:15:49 PM,37.382126,-121.330203,6775,125.14976,106,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A8C8ABE9-9973-4FF8-B730-B0CFA3A04A76},2023-02-01T18:15:58.443Z,A8B744,2/1/2023 6:15:53 PM,37.380981,-121.328291,6775,126.988884,105.2,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{E70643AF-1102-43AD-B363-FC72BAEABCB7},2023-02-01T18:16:02.876Z,A8B744,2/1/2023 6:15:56 PM,37.380237,-121.326977,6775,125.51052,105,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{0E1D2923-E117-4D01-8841-51E2823B7E9B},2023-02-01T18:16:05.251Z,A8B744,2/1/2023 6:15:59 PM,37.379333,-121.325352,6775,124.97086,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{0E903DD2-7295-4702-8EB3-8BEB5ECDA90C},2023-02-01T18:16:10.276Z,A8B744,2/1/2023 6:16:05 PM,37.377457,-121.322197,6775,126.81191,104.4,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{FEED24C7-8D2A-42CF-88DD-5AE69410BE40},2023-02-01T18:16:12.413Z,A8B744,2/1/2023 6:16:09 PM,37.376652,-121.320827,6775,126.47552,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CB7ABFA9-6E4B-47DE-8A03-2B2D224F9B55},2023-02-01T18:16:24.338Z,A8B744,2/1/2023 6:16:21 PM,37.373068,-121.314737,6800,126.52292,105,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{623A9916-077C-419D-B677-AFD7C6D3369A},2023-02-01T18:16:28.841Z,A8B744,2/1/2023 6:16:24 PM,37.371997,-121.313006,6800,127.885414,104,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{70258C8F-A59E-4073-AB01-FCD7D1796BDC},2023-02-01T18:16:35.669Z,A8B744,2/1/2023 6:16:30 PM,37.370693,-121.310737,6850,125.86167,104.6,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{D4997F8E-E085-44DF-AFA7-AB4BCF414EAE},2023-02-01T18:16:42.619Z,A8B744,2/1/2023 6:16:36 PM,37.368851,-121.307529,6875,125.859024,105.4,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8340F6E5-0D9F-4957-8F9E-3BFD5A5AD483},2023-02-01T18:16:45.243Z,A8B744,2/1/2023 6:16:42 PM,37.366974,-121.304256,6775,125.81385,105.2,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{32515B52-BBA5-4A67-9472-657C54C10507},2023-02-01T18:16:52.110Z,A8B744,2/1/2023 6:16:47 PM,37.365601,-121.30186,6800,125.797264,100,120,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8C32DE7D-1058-4E19-A9DA-128070FB7B6C},2023-02-01T18:17:01.607Z,A8B744,2/1/2023 6:16:58 PM,37.362454,-121.296466,6800,126.27793,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{D75ECD3B-38BE-49AE-96C1-D152E05F66B9},2023-02-01T18:17:06.150Z,A8B744,2/1/2023 6:17:01 PM,37.361755,-121.295257,6800,125.995026,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{FAE3BD3C-6BDB-418D-AFA9-56C0C2026583},2023-02-01T18:17:08.397Z,A8B744,2/1/2023 6:17:04 PM,37.360886,-121.293796,6800,126.83321,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A127175E-DBEE-4CDC-8D8D-75144AF1D13C},2023-02-01T18:17:12.905Z,A8B744,2/1/2023 6:17:07 PM,37.359879,-121.29216,6800,127.75169,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{CDAB100F-E247-4DA3-BE59-D4E93DC64818},2023-02-01T18:17:13.260Z,A8B744,2/1/2023 6:17:10 PM,37.359102,-121.290854,6800,126.802734,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{320E1B40-5503-472E-A1BB-1B0EC1AA5F8A},2023-02-01T18:17:17.820Z,A8B744,2/1/2023 6:17:13 PM,37.358171,-121.289301,6800,127.03492,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{EDBB7E04-082A-4414-BBAB-EF7E7278906E},2023-02-01T18:17:24.564Z,A8B744,2/1/2023 6:17:19 PM,37.356402,-121.286376,6800,127.25808,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{90105D4E-D467-497E-A76D-BFEB254ED500},2023-02-01T18:17:26.812Z,A8B744,2/1/2023 6:17:22 PM,37.355438,-121.284738,6800,126.51255,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{6E743BA3-F475-4754-810A-3833B6FB18D3},2023-02-01T18:17:29.513Z,A8B744,2/1/2023 6:17:25 PM,37.354706,-121.283452,6800,125.62841,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{6026F96E-18C1-43C3-B897-251CB7870C83},2023-02-01T18:17:31.842Z,A8B744,2/1/2023 6:17:28 PM,37.353888,-121.282017,6800,125.62652,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{216AEB5E-E04E-42AB-B482-5CEB8F331349},2023-02-01T18:17:34.207Z,A8B744,2/1/2023 6:17:31 PM,37.352957,-121.280465,6775,127.033104,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{A5D5D116-BE8D-4E36-9C7C-4DDA4A3288AC},2023-02-01T18:17:38.740Z,A8B744,2/1/2023 6:17:34 PM,37.352073,-121.278972,6875,126.70086,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{EDA7E511-B445-48AC-B020-FABCA0342B25},2023-02-01T18:17:40.835Z,A8B744,2/1/2023 6:17:37 PM,37.351235,-121.277599,6775,127.5084,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{EBD6459E-C5A9-4477-8977-C7821C4D874B},2023-02-01T18:17:45.596Z,A8B744,2/1/2023 6:17:40 PM,37.350257,-121.276046,6775,128.3845,106.2,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
{8D1E5AF4-DC11-468B-8D18-E44CCF70CA5D},2023-02-01T18:17:48.206Z,A8B744,2/1/2023 6:17:43 PM,37.349396,-121.274628,6775,127.38418,100,,4562,0,N6605D,N6605D,terrestrial,,C172,Cessna 172N Skyhawk 100,,,-800,KOAK,OAK,,,-800,KMRY,MRY,,
